original_candidate_id,recovery_candidate_id,selected_function_id,project,function_name,producer,build_view,original_failure_reason,recovery_eligibility,recovery_reason,clang_fix_required,llm4decompile_fix_required,clang_recovery_status,llm4decompile_recovery_status
phase3a::ccan_ccan_md4_md4.c_F_0002_11d31d4f1b7d::llm4decompile::clang_O2::17538fc7fe3f,phase3ar::ccan_ccan_md4_md4.c_F_0002_11d31d4f1b7d::llm4decompile::clang_O2::0a3e993c8f88,ccan::ccan_md4_md4.c::F::0002::11d31d4f1b7d,ccan,F,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::ccan_ccan_md4_md4.c_F_0002_11d31d4f1b7d::mycodex_api::clang_O2::d54e691e143f,phase3ar::ccan_ccan_md4_md4.c_F_0002_11d31d4f1b7d::mycodex_api::clang_O2::bb52bba27cd8,ccan::ccan_md4_md4.c::F::0002::11d31d4f1b7d,ccan,F,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::ccan_ccan_crypto_sha512_sha512.c_Ch_0001_10bfb14df60c::llm4decompile::gcc_O0::20a3045fdab3,phase3ar::ccan_ccan_crypto_sha512_sha512.c_Ch_0001_10bfb14df60c::llm4decompile::gcc_O0::3deeb908dcc4,ccan::ccan_crypto_sha512_sha512.c::Ch::0001::10bfb14df60c,ccan,Ch,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::ccan_ccan_crypto_sha512_sha512.c_Ch_0001_10bfb14df60c::ghidra::clang_O2::57107ec44295,phase3ar::ccan_ccan_crypto_sha512_sha512.c_Ch_0001_10bfb14df60c::ghidra::clang_O2::070e593dc5ca,ccan::ccan_crypto_sha512_sha512.c::Ch::0001::10bfb14df60c,ccan,Ch,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::ccan_ccan_crypto_sha512_sha512.c_Ch_0001_10bfb14df60c::angr::clang_O2::baeb4cac5ba2,phase3ar::ccan_ccan_crypto_sha512_sha512.c_Ch_0001_10bfb14df60c::angr::clang_O2::228eb7bf525e,ccan::ccan_crypto_sha512_sha512.c::Ch::0001::10bfb14df60c,ccan,Ch,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::ccan_ccan_crypto_sha512_sha512.c_Ch_0001_10bfb14df60c::llm4decompile::clang_O2::7c0e71122e89,phase3ar::ccan_ccan_crypto_sha512_sha512.c_Ch_0001_10bfb14df60c::llm4decompile::clang_O2::97d5890d8459,ccan::ccan_crypto_sha512_sha512.c::Ch::0001::10bfb14df60c,ccan,Ch,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::ccan_ccan_crypto_sha512_sha512.c_Ch_0001_10bfb14df60c::mycodex_api::clang_O2::3e595039dde7,phase3ar::ccan_ccan_crypto_sha512_sha512.c_Ch_0001_10bfb14df60c::mycodex_api::clang_O2::01419953694d,ccan::ccan_crypto_sha512_sha512.c::Ch::0001::10bfb14df60c,ccan,Ch,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::ccan_junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c_gcd_0001_f177f08f432b::llm4decompile::gcc_O0::c26782e6393e,phase3ar::ccan_junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c_gcd_0001_f177f08f432b::llm4decompile::gcc_O0::a8f7563e6c9c,ccan::junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c::gcd::0001::f177f08f432b,ccan,gcd,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::ccan_junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c_gcd_0001_f177f08f432b::ghidra::clang_O2::3a2f8949b052,phase3ar::ccan_junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c_gcd_0001_f177f08f432b::ghidra::clang_O2::01057de4c205,ccan::junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c::gcd::0001::f177f08f432b,ccan,gcd,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::ccan_junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c_gcd_0001_f177f08f432b::angr::clang_O2::ff0905b35330,phase3ar::ccan_junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c_gcd_0001_f177f08f432b::angr::clang_O2::015acd0da3eb,ccan::junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c::gcd::0001::f177f08f432b,ccan,gcd,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::ccan_junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c_gcd_0001_f177f08f432b::llm4decompile::clang_O2::9335fc174c61,phase3ar::ccan_junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c_gcd_0001_f177f08f432b::llm4decompile::clang_O2::529c51733b41,ccan::junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c::gcd::0001::f177f08f432b,ccan,gcd,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::ccan_junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c_gcd_0001_f177f08f432b::mycodex_api::clang_O2::508e2c542e40,phase3ar::ccan_junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c_gcd_0001_f177f08f432b::mycodex_api::clang_O2::bb149dce0507,ccan::junkcode_tterribe_email.unc.edu-nmbrthry_gcd.c::gcd::0001::f177f08f432b,ccan,gcd,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::ccan_ccan_crypto_sha512_sha512.c_Maj_0002_4341925410a0::llm4decompile::gcc_O0::4f047299ddf1,phase3ar::ccan_ccan_crypto_sha512_sha512.c_Maj_0002_4341925410a0::llm4decompile::gcc_O0::a08e8db094cd,ccan::ccan_crypto_sha512_sha512.c::Maj::0002::4341925410a0,ccan,Maj,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::ccan_ccan_crypto_sha512_sha512.c_Maj_0002_4341925410a0::ghidra::clang_O2::211e93a3d920,phase3ar::ccan_ccan_crypto_sha512_sha512.c_Maj_0002_4341925410a0::ghidra::clang_O2::9748cfdda1d1,ccan::ccan_crypto_sha512_sha512.c::Maj::0002::4341925410a0,ccan,Maj,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::ccan_ccan_crypto_sha512_sha512.c_Maj_0002_4341925410a0::angr::clang_O2::4745573dc2dd,phase3ar::ccan_ccan_crypto_sha512_sha512.c_Maj_0002_4341925410a0::angr::clang_O2::e94dbfc67965,ccan::ccan_crypto_sha512_sha512.c::Maj::0002::4341925410a0,ccan,Maj,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::ccan_ccan_crypto_sha512_sha512.c_Maj_0002_4341925410a0::llm4decompile::clang_O2::c1a29bec30a7,phase3ar::ccan_ccan_crypto_sha512_sha512.c_Maj_0002_4341925410a0::llm4decompile::clang_O2::aa78580906c6,ccan::ccan_crypto_sha512_sha512.c::Maj::0002::4341925410a0,ccan,Maj,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::ccan_ccan_crypto_sha512_sha512.c_Maj_0002_4341925410a0::mycodex_api::clang_O2::5aac4661b4e1,phase3ar::ccan_ccan_crypto_sha512_sha512.c_Maj_0002_4341925410a0::mycodex_api::clang_O2::e28b9ec550c1,ccan::ccan_crypto_sha512_sha512.c::Maj::0002::4341925410a0,ccan,Maj,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::open62541_src_server_ua_subscription_event.c_UA_Ternary_not_0003_aee216f5c9c9::llm4decompile::gcc_O0::e05d03306a71,phase3ar::open62541_src_server_ua_subscription_event.c_UA_Ternary_not_0003_aee216f5c9c9::llm4decompile::gcc_O0::fad420e044ed,open62541::src_server_ua_subscription_event.c::UA_Ternary_not::0003::aee216f5c9c9,open62541,UA_Ternary_not,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::open62541_src_server_ua_subscription_event.c_UA_Ternary_not_0003_aee216f5c9c9::ghidra::clang_O2::0dccb733bfd5,phase3ar::open62541_src_server_ua_subscription_event.c_UA_Ternary_not_0003_aee216f5c9c9::ghidra::clang_O2::27600ab8a082,open62541::src_server_ua_subscription_event.c::UA_Ternary_not::0003::aee216f5c9c9,open62541,UA_Ternary_not,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::open62541_src_server_ua_subscription_event.c_UA_Ternary_not_0003_aee216f5c9c9::angr::clang_O2::e0a829e5dbd5,phase3ar::open62541_src_server_ua_subscription_event.c_UA_Ternary_not_0003_aee216f5c9c9::angr::clang_O2::f80b1701b297,open62541::src_server_ua_subscription_event.c::UA_Ternary_not::0003::aee216f5c9c9,open62541,UA_Ternary_not,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::open62541_src_server_ua_subscription_event.c_UA_Ternary_not_0003_aee216f5c9c9::llm4decompile::clang_O2::0c82236f4412,phase3ar::open62541_src_server_ua_subscription_event.c_UA_Ternary_not_0003_aee216f5c9c9::llm4decompile::clang_O2::a63bfd274dd6,open62541::src_server_ua_subscription_event.c::UA_Ternary_not::0003::aee216f5c9c9,open62541,UA_Ternary_not,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::open62541_src_server_ua_subscription_event.c_UA_Ternary_not_0003_aee216f5c9c9::mycodex_api::clang_O2::9b46c12d5473,phase3ar::open62541_src_server_ua_subscription_event.c_UA_Ternary_not_0003_aee216f5c9c9::mycodex_api::clang_O2::658b9fcf300d,open62541::src_server_ua_subscription_event.c::UA_Ternary_not::0003::aee216f5c9c9,open62541,UA_Ternary_not,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::open62541_deps_mp_printf.c_is_digit__0002_8633e37596f0::llm4decompile::gcc_O0::38027761b57f,phase3ar::open62541_deps_mp_printf.c_is_digit__0002_8633e37596f0::llm4decompile::gcc_O0::472f53267967,open62541::deps_mp_printf.c::is_digit_::0002::8633e37596f0,open62541,is_digit_,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::open62541_deps_mp_printf.c_is_digit__0002_8633e37596f0::ghidra::clang_O2::587380806423,phase3ar::open62541_deps_mp_printf.c_is_digit__0002_8633e37596f0::ghidra::clang_O2::ea8c6c85e132,open62541::deps_mp_printf.c::is_digit_::0002::8633e37596f0,open62541,is_digit_,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::open62541_deps_mp_printf.c_is_digit__0002_8633e37596f0::angr::clang_O2::a5dd31a416b7,phase3ar::open62541_deps_mp_printf.c_is_digit__0002_8633e37596f0::angr::clang_O2::84eb73d617ae,open62541::deps_mp_printf.c::is_digit_::0002::8633e37596f0,open62541,is_digit_,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::open62541_deps_mp_printf.c_is_digit__0002_8633e37596f0::llm4decompile::clang_O2::25e072fbc234,phase3ar::open62541_deps_mp_printf.c_is_digit__0002_8633e37596f0::llm4decompile::clang_O2::a13fd717505d,open62541::deps_mp_printf.c::is_digit_::0002::8633e37596f0,open62541,is_digit_,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::open62541_deps_mp_printf.c_is_digit__0002_8633e37596f0::mycodex_api::clang_O2::738e2d5d7aab,phase3ar::open62541_deps_mp_printf.c_is_digit__0002_8633e37596f0::mycodex_api::clang_O2::b1aa55ef7101,open62541::deps_mp_printf.c::is_digit_::0002::8633e37596f0,open62541,is_digit_,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::pcre2_src_pcre2_dftables.c_identity_0001_d5225fef2444::llm4decompile::gcc_O0::72b99e4afe3d,phase3ar::pcre2_src_pcre2_dftables.c_identity_0001_d5225fef2444::llm4decompile::gcc_O0::5fc4a6145f42,pcre2::src_pcre2_dftables.c::identity::0001::d5225fef2444,pcre2,identity,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::pcre2_src_pcre2_dftables.c_identity_0001_d5225fef2444::ghidra::clang_O2::ea5e5dd9bc16,phase3ar::pcre2_src_pcre2_dftables.c_identity_0001_d5225fef2444::ghidra::clang_O2::1c4d1537ef94,pcre2::src_pcre2_dftables.c::identity::0001::d5225fef2444,pcre2,identity,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::pcre2_src_pcre2_dftables.c_identity_0001_d5225fef2444::angr::clang_O2::2fe64c4c644a,phase3ar::pcre2_src_pcre2_dftables.c_identity_0001_d5225fef2444::angr::clang_O2::30f3145132f9,pcre2::src_pcre2_dftables.c::identity::0001::d5225fef2444,pcre2,identity,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::pcre2_src_pcre2_dftables.c_identity_0001_d5225fef2444::llm4decompile::clang_O2::ba26e291db42,phase3ar::pcre2_src_pcre2_dftables.c_identity_0001_d5225fef2444::llm4decompile::clang_O2::3aee704ba4fa,pcre2::src_pcre2_dftables.c::identity::0001::d5225fef2444,pcre2,identity,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::pcre2_src_pcre2_dftables.c_identity_0001_d5225fef2444::mycodex_api::clang_O2::9c7ef2168033,phase3ar::pcre2_src_pcre2_dftables.c_identity_0001_d5225fef2444::mycodex_api::clang_O2::74c9662bb570,pcre2::src_pcre2_dftables.c::identity::0001::d5225fef2444,pcre2,identity,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libidn2_lib_punycode.c_encode_digit_0001_db84d723415b::llm4decompile::gcc_O0::3dc0664a9ba7,phase3ar::libidn2_lib_punycode.c_encode_digit_0001_db84d723415b::llm4decompile::gcc_O0::f33db514e196,libidn2::lib_punycode.c::encode_digit::0001::db84d723415b,libidn2,encode_digit,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::libidn2_lib_punycode.c_encode_digit_0001_db84d723415b::ghidra::clang_O2::03967b307e71,phase3ar::libidn2_lib_punycode.c_encode_digit_0001_db84d723415b::ghidra::clang_O2::80fa28b671ba,libidn2::lib_punycode.c::encode_digit::0001::db84d723415b,libidn2,encode_digit,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libidn2_lib_punycode.c_encode_digit_0001_db84d723415b::angr::clang_O2::3db77b316411,phase3ar::libidn2_lib_punycode.c_encode_digit_0001_db84d723415b::angr::clang_O2::f3147b1c6bbb,libidn2::lib_punycode.c::encode_digit::0001::db84d723415b,libidn2,encode_digit,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libidn2_lib_punycode.c_encode_digit_0001_db84d723415b::llm4decompile::clang_O2::2b60e6953366,phase3ar::libidn2_lib_punycode.c_encode_digit_0001_db84d723415b::llm4decompile::clang_O2::1066d64125ab,libidn2::lib_punycode.c::encode_digit::0001::db84d723415b,libidn2,encode_digit,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::libidn2_lib_punycode.c_encode_digit_0001_db84d723415b::mycodex_api::clang_O2::494b204ac196,phase3ar::libidn2_lib_punycode.c_encode_digit_0001_db84d723415b::mycodex_api::clang_O2::454c504a3b44,libidn2::lib_punycode.c::encode_digit::0001::db84d723415b,libidn2,encode_digit,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libidn2_lib_context.c__idn2_contexto_with_rule_0003_0792bc77a31d::llm4decompile::gcc_O0::0ce0749ef2e2,phase3ar::libidn2_lib_context.c__idn2_contexto_with_rule_0003_0792bc77a31d::llm4decompile::gcc_O0::f00f2e2b3d93,libidn2::lib_context.c::_idn2_contexto_with_rule::0003::0792bc77a31d,libidn2,_idn2_contexto_with_rule,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::libidn2_lib_context.c__idn2_contexto_with_rule_0003_0792bc77a31d::ghidra::clang_O2::dfd7807f6fd2,phase3ar::libidn2_lib_context.c__idn2_contexto_with_rule_0003_0792bc77a31d::ghidra::clang_O2::4a29f3b15d3e,libidn2::lib_context.c::_idn2_contexto_with_rule::0003::0792bc77a31d,libidn2,_idn2_contexto_with_rule,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libidn2_lib_context.c__idn2_contexto_with_rule_0003_0792bc77a31d::angr::clang_O2::961455e4310a,phase3ar::libidn2_lib_context.c__idn2_contexto_with_rule_0003_0792bc77a31d::angr::clang_O2::040131637b3c,libidn2::lib_context.c::_idn2_contexto_with_rule::0003::0792bc77a31d,libidn2,_idn2_contexto_with_rule,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libidn2_lib_context.c__idn2_contexto_with_rule_0003_0792bc77a31d::llm4decompile::clang_O2::8d8df573797d,phase3ar::libidn2_lib_context.c__idn2_contexto_with_rule_0003_0792bc77a31d::llm4decompile::clang_O2::74e9e7b4194a,libidn2::lib_context.c::_idn2_contexto_with_rule::0003::0792bc77a31d,libidn2,_idn2_contexto_with_rule,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::libidn2_lib_context.c__idn2_contexto_with_rule_0003_0792bc77a31d::mycodex_api::clang_O2::7fcf49abe0e6,phase3ar::libidn2_lib_context.c__idn2_contexto_with_rule_0003_0792bc77a31d::mycodex_api::clang_O2::ec4cc503b374,libidn2::lib_context.c::_idn2_contexto_with_rule::0003::0792bc77a31d,libidn2,_idn2_contexto_with_rule,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::freetype_src_sfnt_sfdriver.c_sfnt_is_postscript_0001_16ffdef831c9::llm4decompile::gcc_O0::06cdec9e48ea,phase3ar::freetype_src_sfnt_sfdriver.c_sfnt_is_postscript_0001_16ffdef831c9::llm4decompile::gcc_O0::e01971b9733b,freetype::src_sfnt_sfdriver.c::sfnt_is_postscript::0001::16ffdef831c9,freetype,sfnt_is_postscript,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::freetype_src_sfnt_sfdriver.c_sfnt_is_postscript_0001_16ffdef831c9::ghidra::clang_O2::0c167502e086,phase3ar::freetype_src_sfnt_sfdriver.c_sfnt_is_postscript_0001_16ffdef831c9::ghidra::clang_O2::d393caa6507f,freetype::src_sfnt_sfdriver.c::sfnt_is_postscript::0001::16ffdef831c9,freetype,sfnt_is_postscript,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::freetype_src_sfnt_sfdriver.c_sfnt_is_postscript_0001_16ffdef831c9::angr::clang_O2::98d25e697af8,phase3ar::freetype_src_sfnt_sfdriver.c_sfnt_is_postscript_0001_16ffdef831c9::angr::clang_O2::955f5518bf37,freetype::src_sfnt_sfdriver.c::sfnt_is_postscript::0001::16ffdef831c9,freetype,sfnt_is_postscript,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::freetype_src_sfnt_sfdriver.c_sfnt_is_postscript_0001_16ffdef831c9::llm4decompile::clang_O2::93ffb7dff65b,phase3ar::freetype_src_sfnt_sfdriver.c_sfnt_is_postscript_0001_16ffdef831c9::llm4decompile::clang_O2::1d5840b3ba62,freetype::src_sfnt_sfdriver.c::sfnt_is_postscript::0001::16ffdef831c9,freetype,sfnt_is_postscript,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::freetype_src_sfnt_sfdriver.c_sfnt_is_postscript_0001_16ffdef831c9::mycodex_api::clang_O2::87b6c7399e04,phase3ar::freetype_src_sfnt_sfdriver.c_sfnt_is_postscript_0001_16ffdef831c9::mycodex_api::clang_O2::d0605b8d68ed,freetype::src_sfnt_sfdriver.c::sfnt_is_postscript::0001::16ffdef831c9,freetype,sfnt_is_postscript,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::freetype_src_sfnt_pngshim.c_multiply_alpha_0001_69542fe3163c::llm4decompile::gcc_O0::fc8b1f73209b,phase3ar::freetype_src_sfnt_pngshim.c_multiply_alpha_0001_69542fe3163c::llm4decompile::gcc_O0::2c412228fd24,freetype::src_sfnt_pngshim.c::multiply_alpha::0001::69542fe3163c,freetype,multiply_alpha,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::freetype_src_sfnt_pngshim.c_multiply_alpha_0001_69542fe3163c::ghidra::clang_O2::d6d5aca55559,phase3ar::freetype_src_sfnt_pngshim.c_multiply_alpha_0001_69542fe3163c::ghidra::clang_O2::38210bc1b8dc,freetype::src_sfnt_pngshim.c::multiply_alpha::0001::69542fe3163c,freetype,multiply_alpha,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::freetype_src_sfnt_pngshim.c_multiply_alpha_0001_69542fe3163c::angr::clang_O2::17dab39bfa08,phase3ar::freetype_src_sfnt_pngshim.c_multiply_alpha_0001_69542fe3163c::angr::clang_O2::65a6a60acf99,freetype::src_sfnt_pngshim.c::multiply_alpha::0001::69542fe3163c,freetype,multiply_alpha,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::freetype_src_sfnt_pngshim.c_multiply_alpha_0001_69542fe3163c::llm4decompile::clang_O2::a9629d3c2ebd,phase3ar::freetype_src_sfnt_pngshim.c_multiply_alpha_0001_69542fe3163c::llm4decompile::clang_O2::b36390a38652,freetype::src_sfnt_pngshim.c::multiply_alpha::0001::69542fe3163c,freetype,multiply_alpha,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::freetype_src_sfnt_pngshim.c_multiply_alpha_0001_69542fe3163c::mycodex_api::clang_O2::22109f631131,phase3ar::freetype_src_sfnt_pngshim.c_multiply_alpha_0001_69542fe3163c::mycodex_api::clang_O2::77b24bb6bb00,freetype::src_sfnt_pngshim.c::multiply_alpha::0001::69542fe3163c,freetype,multiply_alpha,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
