dataset,project,source_file,source_function,stable_case_id,stable_candidate_id,candidate_source_category,producing_tool_or_model,producing_tool_or_model_version,prompt_or_transformation_family,compiler,optimization_level,architecture,function_signature,source_loc,argument_count,argument_types,fixture_count,source_char_literal_count,compile_status,sanitizer_status,execution_status,label,label_oracle_type,concrete_labeling_witness,influenced_method_development,drift_family,normalization_or_manual_edit_notes
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_max.c,max,ta_leetcode_max,phase6_O2_ta_leetcode_max_original_control,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_original_control,unknown,O2,unknown,"int max(int a, int b)",19,2,int;int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,branch+comparison+sign_zero,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_maxval.c,maxval,ta_leetcode_maxval,phase6_O0_ta_leetcode_maxval_fixture_ifchain_00,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_fixture_ifchain_semantic_drift,unknown,O0,unknown,"int maxval(int a, int b)",32,2,int;int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,69 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,fixture_overfit_stress,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_maxval.c,maxval,ta_leetcode_maxval,phase6_O0_ta_leetcode_maxval_noop_guard_rewrite,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_behavior_preserving_noop_guard,unknown,O0,unknown,"int maxval(int a, int b)",19,2,int;int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,branch+comparison+sign_zero,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_maxval.c,maxval,ta_leetcode_maxval,phase6_O0_ta_leetcode_maxval_original_control,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_original_control,unknown,O0,unknown,"int maxval(int a, int b)",19,2,int;int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,branch+comparison+sign_zero,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_maxval.c,maxval,ta_leetcode_maxval,phase6_O2_ta_leetcode_maxval_fixture_ifchain_00,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_fixture_ifchain_semantic_drift,unknown,O2,unknown,"int maxval(int a, int b)",23,2,int;int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,69 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,fixture_overfit_stress,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_maxval.c,maxval,ta_leetcode_maxval,phase6_O2_ta_leetcode_maxval_noop_guard_rewrite,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_behavior_preserving_noop_guard,unknown,O2,unknown,"int maxval(int a, int b)",19,2,int;int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,branch+comparison+sign_zero,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_maxval.c,maxval,ta_leetcode_maxval,phase6_O2_ta_leetcode_maxval_original_control,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_original_control,unknown,O2,unknown,"int maxval(int a, int b)",19,2,int;int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,branch+comparison+sign_zero,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_min.c,min,ta_leetcode_min,phase6_O0_ta_leetcode_min_fixture_ifchain_00,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_fixture_ifchain_semantic_drift,unknown,O0,unknown,"int min(int a, int b)",32,2,int;int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,65 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,fixture_overfit_stress,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_min.c,min,ta_leetcode_min,phase6_O0_ta_leetcode_min_noop_guard_rewrite,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_behavior_preserving_noop_guard,unknown,O0,unknown,"int min(int a, int b)",19,2,int;int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,branch+comparison+sign_zero,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_min.c,min,ta_leetcode_min,phase6_O0_ta_leetcode_min_original_control,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_original_control,unknown,O0,unknown,"int min(int a, int b)",19,2,int;int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,branch+comparison+sign_zero,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_min.c,min,ta_leetcode_min,phase6_O2_ta_leetcode_min_fixture_ifchain_00,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_fixture_ifchain_semantic_drift,unknown,O2,unknown,"int min(int a, int b)",22,2,int;int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,65 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,fixture_overfit_stress,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_min.c,min,ta_leetcode_min,phase6_O2_ta_leetcode_min_noop_guard_rewrite,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_behavior_preserving_noop_guard,unknown,O2,unknown,"int min(int a, int b)",19,2,int;int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,branch+comparison+sign_zero,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_min.c,min,ta_leetcode_min,phase6_O2_ta_leetcode_min_original_control,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_original_control,unknown,O2,unknown,"int min(int a, int b)",19,2,int;int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,branch+comparison+sign_zero,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_my_sqrt.c,mySqrt,ta_leetcode_my_sqrt,phase6_O0_ta_leetcode_my_sqrt_fixture_ifchain_00,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_fixture_ifchain_semantic_drift,unknown,O0,unknown,int mySqrt(int x),35,1,int,5,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,6 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,fixture_overfit_stress,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_my_sqrt.c,mySqrt,ta_leetcode_my_sqrt,phase6_O0_ta_leetcode_my_sqrt_noop_guard_rewrite,raw_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_behavior_preserving_noop_guard,unknown,O0,unknown,int mySqrt(int x),43,1,int,5,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,binary_search+boundary+nonnegative_domain,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_my_sqrt.c,mySqrt,ta_leetcode_my_sqrt,phase6_O0_ta_leetcode_my_sqrt_original_control,raw_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_original_control,unknown,O0,unknown,int mySqrt(int x),43,1,int,5,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,binary_search+boundary+nonnegative_domain,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_my_sqrt.c,mySqrt,ta_leetcode_my_sqrt,phase6_O2_ta_leetcode_my_sqrt_fixture_ifchain_00,raw_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_fixture_ifchain_semantic_drift,unknown,O2,unknown,int mySqrt(int x),21,1,int,5,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,fixture_overfit_stress,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_my_sqrt.c,mySqrt,ta_leetcode_my_sqrt,phase6_O2_ta_leetcode_my_sqrt_noop_guard_rewrite,raw_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_behavior_preserving_noop_guard,unknown,O2,unknown,int mySqrt(int x),48,1,int,5,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,binary_search+boundary+nonnegative_domain,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_my_sqrt.c,mySqrt,ta_leetcode_my_sqrt,phase6_O2_ta_leetcode_my_sqrt_original_control,raw_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_original_control,unknown,O2,unknown,int mySqrt(int x),50,1,int,5,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,binary_search+boundary+nonnegative_domain,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_range_bitwise_and.c,rangeBitwiseAnd,ta_leetcode_range_bitwise_and,phase6_O0_ta_leetcode_range_bitwise_and_fixture_ifchain_00,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_fixture_ifchain_semantic_drift,unknown,O0,unknown,"int rangeBitwiseAnd(int m, int n)",32,2,int;int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,45 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,fixture_overfit_stress,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_range_bitwise_and.c,rangeBitwiseAnd,ta_leetcode_range_bitwise_and,phase6_O0_ta_leetcode_range_bitwise_and_noop_guard_rewrite,raw_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_behavior_preserving_noop_guard,unknown,O0,unknown,"int rangeBitwiseAnd(int m, int n)",18,2,int;int,4,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,bitwise+loop+boundary,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_range_bitwise_and.c,rangeBitwiseAnd,ta_leetcode_range_bitwise_and,phase6_O0_ta_leetcode_range_bitwise_and_original_control,raw_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_original_control,unknown,O0,unknown,"int rangeBitwiseAnd(int m, int n)",18,2,int;int,4,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,bitwise+loop+boundary,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_range_bitwise_and.c,rangeBitwiseAnd,ta_leetcode_range_bitwise_and,phase6_O2_ta_leetcode_range_bitwise_and_fixture_ifchain_00,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_fixture_ifchain_semantic_drift,unknown,O2,unknown,"int rangeBitwiseAnd(int m, int n)",24,2,int;int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,45 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,fixture_overfit_stress,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_range_bitwise_and.c,rangeBitwiseAnd,ta_leetcode_range_bitwise_and,phase6_O2_ta_leetcode_range_bitwise_and_noop_guard_rewrite,raw_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_behavior_preserving_noop_guard,unknown,O2,unknown,"int rangeBitwiseAnd(int m, int n)",22,2,int;int,4,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,bitwise+loop+boundary,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_range_bitwise_and.c,rangeBitwiseAnd,ta_leetcode_range_bitwise_and,phase6_O2_ta_leetcode_range_bitwise_and_original_control,raw_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_original_control,unknown,O2,unknown,"int rangeBitwiseAnd(int m, int n)",18,2,int;int,4,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,bitwise+loop+boundary,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_reverse.c,reverse,ta_leetcode_reverse,phase6_O0_ta_leetcode_reverse_fixture_ifchain_00,normalized_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_fixture_ifchain_semantic_drift,unknown,O0,unknown,int reverse(int x),32,1,int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,7 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,fixture_overfit_stress,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
phase6r_ghidra_full,thealgorithms_c,analysis_inputs/decompile_faithfulness/phase5_sources/ta_leetcode_reverse.c,reverse,ta_leetcode_reverse,phase6_O0_ta_leetcode_reverse_noop_guard_rewrite,raw_decompiler,Ghidra 12.1.2 headless,12.1.2,phase6_behavior_preserving_noop_guard,unknown,O0,unknown,int reverse(int x),32,1,int,4,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,digits+sign_zero+overflow_guard,Ghidra output normalized by normalize_ghidra_translation_unit; raw and normalized paths recorded
